index,unique_id,ds,SeasonalNaive,AutoARIMA,y
3345,79,2019-01-31 09:00:00,254.0,258.6393,271.0
3346,79,2019-01-31 10:00:00,206.0,258.61536,186.0
3347,79,2019-01-31 11:00:00,148.0,258.56888,160.0
3348,79,2019-01-31 12:00:00,165.0,258.59213,145.0
3349,79,2019-01-31 13:00:00,156.0,258.58203,160.0
3350,79,2019-01-31 14:00:00,186.0,258.60934,170.0
3351,79,2019-01-31 15:00:00,197.0,258.61465,190.0
3352,79,2019-01-31 16:00:00,164.0,258.578,158.0
3353,79,2019-01-31 17:00:00,184.0,258.59274,230.0
3354,79,2019-01-31 18:00:00,260.0,258.6645,320.0
3355,79,2019-01-31 19:00:00,350.0,258.75024,337.0
3356,79,2019-01-31 20:00:00,415.0,258.8131,399.0
3357,79,2019-01-31 21:00:00,553.0,258.94794,525.0
3358,79,2019-01-31 22:00:00,598.0,258.99243,519.0
3359,79,2019-01-31 23:00:00,435.0,258.83243,427.0
